T,Sb_av,Sb_std,varSb_av,varSb_std,Sc_av,Sc_std
5000,1076.16431,0.11370217632038566,1534.09362,2.9279883783239193,1324.3096599999997,0.8015774288239105
10000,1122.3328099999999,0.14629519780224085,2314.8468199999998,2.1084414982636503,1370.04852,0.8552725317698378
15000,1167.97359,0.17242829495183917,3077.6499200000003,4.2569711769756395,1415.09117,0.8376352022807632
20000,1213.58466,0.19155168597530114,3838.2655400000003,4.680403365352128,1459.61833,1.115797183228196
25000,1259.05707,0.17986821314511994,4587.768819999999,7.7702099613588596,1504.30166,0.6858510905437533
30000,1304.02468,0.1669690857613891,5319.16761,6.100597369840221,1548.74947,1.0214756023028992
35000,1348.78054,0.22967065202159415,6046.78129,6.472504801303605,1593.16087,1.1490642488999692
40000,1393.6708600000002,0.2958907440256093,6762.566199999999,13.021946129822693,1637.7854300000001,1.1206133508486353
45000,1438.03522,0.3402016778324684,7458.297110000001,9.776260689594002,1681.46031,1.3606894410188433
50000,1482.29529,0.241730608115774,8157.12697,15.669202478878665,1724.63367,1.2901429386312382
55000,1526.1364600000002,0.20299460189872828,8847.46977,18.313441389594285,1767.2081300000002,0.7464739205760107
60000,1570.16142,0.29759122231677787,9532.84678,15.749538673548427,1811.67742,0.9915669486222147
65000,1613.6407700000002,0.31853715026662993,10199.01515,15.388684429427402,1854.7497199999998,1.2154656809635285
70000,1656.89166,0.320990028505588,10857.55226,13.023803433958646,1897.10028,1.3700764670630496
75000,1700.21335,0.3327912686655376,11512.53264,17.26851283650097,1940.0053200000002,1.145176214213305
80000,1743.0177499999998,0.2830862103671103,12139.094739999999,13.668688792360497,1982.26174,1.1052397904527194
85000,1785.78355,0.3881491369306877,12777.488239999999,22.665233370614036,2024.1355199999998,1.3523405375865285
90000,1828.1471900000001,0.2618321387836394,13383.34202,13.075198831130617,2065.31515,0.8877935449754099
95000,1870.61603,0.3202099625246425,14025.70864,12.52972359672806,2108.48512,0.7459274305184646
100000,1912.53364,0.29976451157526574,14603.62675,14.422479673845904,2149.13578,0.9779952196200425
