3210	1421.3	1718.3	6278.6
681	1423.4	1679.1	6153.0
11448	1409.2	1633.9	5850.6
18233	1400.7	1628.0	5970.8
14138	1407.6	1641.7	5867.5
21333	1421.0	1699.7	6157.0
7551	1408.8	1660.5	5951.2
19128	1396.0	1625.4	5887.4
16774	1402.4	1607.3	5797.5
21597	1400.5	1660.8	5891.8
13293	1411.7	1679.5	5956.6
27982	1419.6	1661.7	6031.2
25223	1405.9	1663.4	5986.2
6643	1407.1	1626.8	5925.2
4915	1415.9	1689.2	5985.2
27099	1407.1	1623.3	5782.6
10529	1408.7	1613.1	5871.2
8951	1409.9	1624.0	5881.2
6927	1409.8	1663.8	5870.2
21797	1414.8	1651.7	5977.9
17125	1422.4	1674.2	6123.8
6506	1421.9	1666.2	6041.3
20080	1405.1	1674.2	5942.4
25990	1428.4	1695.3	6266.2
12866	1409.9	1655.3	5958.2
3105	1399.1	1668.3	5927.5
14980	1409.3	1626.8	5895.4
22376	1412.0	1688.9	5900.3
6376	1410.5	1645.7	5927.6
14318	1411.3	1689.6	5967.9
13142	1414.1	1699.5	6033.6
5452	1412.6	1706.7	6155.3
19647	1419.1	1680.1	6119.9
13116	1409.2	1605.7	5920.3
26513	1396.0	1605.3	5760.1
5701	1413.8	1694.6	6040.7
8191	1406.6	1656.0	5931.8
17136	1411.3	1603.1	5936.3
13040	1405.3	1668.6	6015.5
8731	1413.1	1671.8	6013.5
4735	1412.7	1706.3	6085.5
29129	1422.4	1730.8	6081.0
13163	1414.1	1670.0	5900.1
23026	1429.3	1720.3	6466.0
26805	1430.3	1740.8	6242.7
20113	1425.8	1774.5	6330.3
1126	1410.3	1642.1	5877.8
16755	1410.9	1626.3	6093.2
1075	1404.1	1656.9	5993.8
25827	1415.1	1683.6	6056.4
5251	1415.2	1681.7	6201.6
14954	1406.3	1654.7	5913.0
23558	1423.1	1724.5	6193.9
24092	1416.0	1689.5	6275.9
19815	1405.3	1586.8	5756.6
18811	1400.1	1631.3	5820.0
2313	1416.4	1602.3	5968.4
29814	1408.8	1688.7	5941.4
29310	1415.5	1656.1	5930.4
10675	1402.5	1664.9	5806.1
21350	1417.6	1672.8	6079.7
7234	1418.1	1678.6	6115.5
12301	1410.5	1650.9	5917.5
19162	1395.6	1591.4	5731.9
7327	1412.8	1680.7	6016.6
12076	1414.0	1716.8	6055.5
15138	1416.1	1719.0	6082.4
21431	1410.1	1610.0	5932.5
8151	1419.2	1676.4	6028.4
13285	1401.3	1640.6	5821.9
17680	1409.6	1640.3	5865.8
15822	1405.7	1638.3	5909.9
4339	1413.8	1634.1	5963.3
22091	1412.7	1653.2	5980.2
6967	1403.4	1613.5	5878.7
22192	1387.0	1610.3	5719.4
23452	1421.0	1660.1	6160.4
23635	1414.4	1701.5	6022.1
27942	1408.8	1648.6	6015.1
7697	1410.9	1625.7	5930.1
27795	1408.1	1605.7	5854.0
13597	1414.1	1723.3	6145.7
3351	1412.3	1643.4	5873.7
3280	1396.8	1578.7	5694.4
20577	1412.3	1674.8	6090.9
16019	1421.9	1704.8	6083.6
17278	1407.4	1623.0	5849.4
24687	1400.6	1609.9	5846.2
24127	1402.9	1678.3	5990.3
2624	1420.0	1657.3	6017.5
29018	1416.3	1631.1	5902.2
15539	1421.0	1607.4	5962.3
13590	1409.3	1637.4	5912.8
23519	1404.9	1620.7	5891.6
2109	1404.3	1639.6	5864.0
16291	1407.2	1634.1	5913.9
12344	1411.4	1627.1	5932.8
689	1411.3	1642.3	5995.7
26105	1407.4	1636.6	5943.6
8315	1401.3	1635.5	5863.7
29649	1416.4	1631.4	6000.4
17	1415.3	1722.7	6215.4
6725	1415.9	1690.7	5983.9
24327	1413.5	1657.6	6065.0
26952	1420.7	1684.4	6083.8
3763	1405.0	1599.6	5890.5
29942	1404.6	1732.0	5999.6
1528	1423.7	1690.2	6147.6
24275	1427.0	1719.5	6249.3
15093	1412.5	1707.2	6185.5
12690	1421.9	1723.1	6153.3
10749	1395.8	1625.7	5710.3
2187	1409.4	1595.3	5841.8
11896	1415.7	1688.9	5917.4
21286	1404.1	1681.1	5906.7
5851	1410.4	1634.6	5957.3
19926	1412.4	1613.9	5883.7
6796	1424.2	1712.4	6181.0
6817	1410.7	1645.6	5905.6
18908	1417.8	1656.1	6084.6
13533	1410.2	1638.1	5872.1
2026	1412.2	1681.8	6062.9
15538	1418.1	1704.4	6128.6
2669	1408.1	1652.0	5911.0
24204	1416.7	1717.9	6151.6
27398	1406.7	1643.8	5972.3
7662	1418.3	1661.4	5983.4
5495	1397.6	1614.6	5700.0
16148	1411.0	1647.9	5933.4
6197	1423.5	1700.4	6183.5
23104	1413.2	1668.3	6052.7
20540	1405.9	1627.4	5921.5
23444	1404.1	1625.3	5858.3
16310	1400.4	1607.9	5788.4
28486	1421.7	1734.6	6052.1
9748	1420.1	1705.8	6108.1
6237	1410.7	1695.2	5982.5
15268	1414.9	1646.5	6003.5
10318	1409.1	1623.5	5967.4
21526	1412.8	1676.9	5959.0
16911	1403.3	1644.1	5967.4
15232	1411.4	1598.8	5936.9
5526	1407.2	1592.1	5799.7
13497	1414.5	1681.2	6001.3
4421	1410.3	1652.1	5843.7
13302	1413.0	1686.5	6038.9
2816	1410.6	1661.0	5953.6
28875	1413.0	1674.0	6104.8
3463	1407.4	1652.5	5937.9
4918	1399.2	1620.6	5910.8
5287	1404.8	1667.9	5884.4
20205	1407.1	1605.9	5800.2
6684	1402.7	1626.8	5899.6
12763	1416.5	1734.2	6194.4
8535	1411.1	1613.8	5887.9
10248	1415.0	1648.2	5944.6
6910	1409.9	1613.2	5892.1
387	1423.7	1661.1	6204.5
9681	1412.5	1644.9	5967.4
7567	1402.3	1629.1	5883.9
25101	1418.3	1665.3	6038.3
11192	1405.6	1689.3	6020.4
26793	1399.0	1620.2	5799.0
7028	1413.0	1682.8	6020.1
11499	1408.5	1642.6	5980.9
12478	1410.1	1613.4	5851.2
6121	1417.1	1679.2	6069.7
1748	1418.5	1730.3	6167.8
15896	1407.5	1628.4	5909.3
5642	1408.4	1691.4	6097.8
22851	1419.1	1675.2	6016.1
28053	1427.9	1696.3	6243.5
27311	1417.4	1681.6	6125.4
17708	1409.2	1640.8	5935.7
6004	1418.1	1614.8	6041.8
13687	1413.8	1750.7	6247.2
26531	1414.3	1655.6	5960.7
3062	1410.2	1679.3	5969.7
22813	1408.6	1622.5	5873.8
3226	1408.9	1652.7	6019.4
9395	1420.5	1684.2	6165.7
20800	1423.9	1684.7	5994.8
22982	1411.6	1608.0	5783.5
10090	1404.0	1679.7	5930.1
28903	1413.9	1644.9	6025.2
1338	1402.5	1691.0	5938.3
14866	1406.0	1657.9	6006.4
20452	1418.2	1668.0	6201.9
29271	1406.0	1652.4	5880.2
10387	1408.6	1664.3	6125.4
27839	1411.9	1679.7	6105.8
4793	1417.2	1723.8	6160.7
12612	1405.3	1675.2	5952.4
27127	1408.4	1648.0	6008.9
7373	1402.6	1645.5	5843.8
15192	1404.4	1572.9	5828.1
22521	1411.1	1701.8	6106.0
2481	1408.6	1633.3	5924.2
12868	1415.3	1670.7	6136.2
2138	1413.7	1664.0	6056.1
4190	1408.4	1655.1	5921.7
9511	1417.9	1691.0	6013.7
23939	1412.7	1650.2	6073.5
27972	1413.3	1652.3	6171.8
9680	1415.6	1697.8	5953.1
10375	1420.8	1682.9	6193.6
14681	1408.5	1650.8	5917.4
13297	1407.4	1698.6	6020.0
6223	1419.0	1650.3	5934.9
8266	1409.2	1632.7	5862.9
25998	1411.0	1641.0	5918.5
16633	1402.1	1632.6	5803.8
3529	1410.7	1639.3	5943.7
743	1408.6	1707.4	6080.1
5797	1408.0	1645.7	5940.5
17503	1414.0	1669.3	5927.3
15722	1393.0	1615.4	5757.1
18017	1410.9	1674.9	6038.8
19752	1430.2	1619.9	6035.2
16789	1411.7	1686.6	6063.5
843	1410.0	1666.1	6015.0
13777	1403.4	1595.9	5778.7
3859	1421.0	1690.1	6070.0
1490	1424.6	1655.8	5983.7
27323	1409.3	1630.1	5815.6
18837	1401.8	1624.1	5859.3
16199	1412.5	1665.4	5969.8
2394	1408.2	1619.7	5896.1
17460	1421.0	1661.3	6065.9
13416	1413.5	1655.5	5906.3
16366	1415.9	1689.2	5982.6
23892	1412.9	1632.0	5945.5
10267	1412.2	1688.3	6049.1
16219	1409.2	1638.4	5915.8
2532	1408.2	1653.7	5954.1
4898	1409.7	1691.4	6015.8
24496	1406.0	1620.6	5944.1
21977	1418.8	1671.1	6002.9
17900	1406.7	1644.7	6022.5
28092	1427.1	1665.0	6143.9
26457	1403.6	1609.9	5872.0
13119	1419.6	1699.6	6051.6
23296	1413.7	1667.5	5962.0
3753	1406.0	1673.1	6088.0
4276	1394.6	1636.9	5737.9
24243	1405.1	1614.2	5814.0
480	1415.2	1691.6	5937.4
2054	1407.8	1623.1	5922.3
26849	1416.0	1614.5	6007.8
22080	1413.0	1666.5	5983.4
6400	1424.1	1710.0	6207.5
25261	1415.0	1647.1	5992.9
2393	1409.3	1652.0	5974.7
17655	1412.7	1660.9	6050.8
14921	1420.6	1664.8	6030.4
19220	1421.1	1679.7	6087.0
15717	1415.1	1668.6	6030.0
21402	1418.6	1669.1	6110.1
15229	1407.3	1633.6	5821.1
10392	1411.9	1647.2	6071.0
29522	1409.6	1608.1	5864.8
26983	1416.1	1659.0	5969.3
11050	1427.3	1710.9	6180.8
25012	1411.9	1692.1	6012.9
23873	1409.6	1716.0	6021.7
927	1416.8	1635.7	5908.8
20939	1404.9	1666.3	5877.3
27740	1409.8	1655.8	5992.1
16776	1413.7	1685.2	6054.8
18863	1410.7	1614.4	5901.4
23555	1415.3	1681.1	6159.5
18201	1421.4	1690.3	6039.2
